"Pres_abs","bio_1","bio_12"
0,10.802562713623,332
0,7.47510433197021,324
0,5.7332501411438,511
0,5.56680202484131,1258
0,9.27507305145264,375
0,7.80083322525024,327
0,8.23799991607666,485
0,10.6083126068115,277
1,10.7891874313354,331
1,11.0321359634399,369
0,7.15576028823853,447
0,9.74643707275391,272
0,6.44056224822998,362
0,3.3663854598999,427
0,1.0894376039505,421
0,3.20508337020874,432
0,7.15576028823853,447
1,8.77377128601074,416
0,9.55061435699463,170
0,10.7235107421875,304
0,10.7891874313354,331
0,12.8392086029053,200
1,10.802562713623,332
0,6.10326051712036,451
0,12.6218233108521,201
0,0.396854102611542,507
0,3.3663854598999,427
0,9.97116661071777,165
0,8.99183368682861,344
0,9.72248935699463,196
0,6.44056224822998,362
1,10.7891874313354,331
1,8.77377128601074,416
0,12.2037916183472,955
0,5.56680202484131,1258
0,10.5705308914185,263
1,11.3171043395996,281
0,11.2184476852417,233
0,5.48627090454102,367
0,7.15576028823853,447
0,8.08501052856445,261
0,8.74362468719482,312
0,5.48627090454102,367
0,8.77377128601074,416
0,8.77377128601074,416
0,5.48627090454102,367
0,11.3171043395996,281
0,5.56680202484131,1258
0,4.63298940658569,334
1,11.2152185440063,214
0,7.15576028823853,447
0,5.31021881103516,424
0,7.66732311248779,381
0,13.8896560668945,169
0,6.03792715072632,341
1,6.96101045608521,289
0,8.59026050567627,262
0,16.8739795684814,214
0,6.25287485122681,321
0,4.32682323455811,436
1,10.4535522460938,294
0,7.66732311248779,381
0,8.77377128601074,416
0,12.4488439559937,230
0,6.01718759536743,370
0,5.7332501411438,511
0,12.3797292709351,200
0,7.80083322525024,327
0,8.74362468719482,312
0,5.56680202484131,1258
0,6.71081256866455,272
1,13.8896560668945,169
0,5.48627090454102,367
0,5.80178117752075,465
0,3.9838125705719,436
0,6.71081256866455,272
0,6.06287527084351,339
0,7.66732311248779,381
0,7.66732311248779,381
0,2.18905210494995,443
0,13.8896560668945,169
0,9.21289539337158,228
0,9.61819839477539,198
1,12.0827808380127,219
0,9.29418754577637,346
1,10.1847496032715,209
0,11.727635383606,255
1,8.77377128601074,416
0,8.45126056671143,264
0,4.32682323455811,436
0,13.9079065322876,162
0,5.48627090454102,367
0,7.2048020362854,269
0,9.27507305145264,375
0,2.05155205726624,431
0,3.68563532829285,533
0,5.48627090454102,367
0,9.23390579223633,366
0,5.31021881103516,424
0,0.396854102611542,507
0,8.59026050567627,262
0,5.48627090454102,367
0,3.30396866798401,441
0,10.6083126068115,277
0,8.14920806884766,363
0,2.18905210494995,443
0,5.56680202484131,1258
0,7.30335426330566,263
0,5.36590623855591,362
0,7.97664594650269,359
0,7.1543231010437,243
0,6.25287485122681,321
0,3.30396866798401,441
0,7.2048020362854,269
0,10.5775108337402,1128
0,8.74362468719482,312
0,3.30396866798401,441
0,10.4922189712524,217
0,3.3663854598999,427
1,11.3074169158936,426
0,5.36590623855591,362
0,7.66732311248779,381
0,3.3663854598999,427
1,9.21289539337158,228
0,7.66732311248779,381
0,9.21289539337158,228
0,5.48627090454102,367
0,2.68821883201599,449
1,7.15576028823853,447
0,13.1245517730713,158
0,0.396854102611542,507
0,7.97664594650269,359
0,8.98805236816406,285
0,5.48627090454102,367
0,6.44056224822998,362
0,6.01718759536743,370
1,9.23390579223633,366
1,7.47510433197021,324
1,13.4462080001831,220
0,5.48627090454102,367
0,5.48627090454102,367
0,7.66732311248779,381
0,2.18905210494995,443
1,16.8739795684814,214
0,11.727635383606,255
0,9.23390579223633,366
0,5.48627090454102,367
0,8.74362468719482,312
0,12.5925731658936,234
0,9.23390579223633,366
0,11.727635383606,255
0,11.4936351776123,324
0,5.7332501411438,511
0,6.76248979568481,487
0,9.61819839477539,198
1,9.27507305145264,375
0,5.48627090454102,367
0,6.96775007247925,449
0,5.48627090454102,367
0,10.9343023300171,284
0,7.47510433197021,324
0,6.16030216217041,254
1,11.2459373474121,463
0,6.01718759536743,370
0,6.25287485122681,321
0,14.5336456298828,154
0,10.7235107421875,304
0,8.77377128601074,416
0,8.26262474060059,268
0,11.727635383606,255
0,4.32682323455811,436
0,7.2048020362854,269
1,9.78450012207031,302
0,6.25287485122681,321
0,8.45126056671143,264
0,10.1473960876465,225
0,4.52235412597656,391
0,7.03102111816406,416
0,5.7332501411438,511
1,9.8568754196167,232
0,7.2048020362854,269
0,9.83566665649414,198
0,3.68563532829285,533
0,12.0827808380127,219
0,8.14920806884766,363
0,7.15576028823853,447
0,5.48627090454102,367
0,3.20508337020874,432
0,10.9343023300171,284
0,10.7891874313354,331
0,6.25400018692017,407
1,10.9343023300171,284
0,10.7891874313354,331
0,10.5128021240234,234
1,16.8739795684814,214
0,7.66732311248779,381
0,0.396854102611542,507
0,6.25287485122681,321
0,5.48627090454102,367
0,9.27507305145264,375
0,5.56680202484131,1258
0,10.9893960952759,265
0,2.22111463546753,369
0,12.3797292709351,200
0,5.7332501411438,511
0,11.1694164276123,198
0,11.3255205154419,237
0,2.18905210494995,443
0,11.3074169158936,426
0,6.44056224822998,362
0,6.17671871185303,359
0,5.36590623855591,362
0,7.1543231010437,243
1,11.6401977539062,199
0,7.45855188369751,310
0,8.98805236816406,285
0,7.66732311248779,381
0,11.2152185440063,214
1,10.9445314407349,448
1,11.6401977539062,199
0,8.36446857452393,217
0,8.60273933410645,354
0,14.4120101928711,188
0,9.90686416625977,155
0,0.396854102611542,507
0,3.9838125705719,436
1,11.3074169158936,426
0,7.15576028823853,447
0,3.20508337020874,432
0,8.99183368682861,344
0,5.48627090454102,367
0,9.61819839477539,198
1,12.8392086029053,200
0,8.98805236816406,285
0,2.18905210494995,443
0,3.20508337020874,432
0,16.8739795684814,214
0,7.66732311248779,381
0,18.7495422363281,141
0,10.1473960876465,225
0,7.2048020362854,269
0,7.66732311248779,381
0,8.98805236816406,285
0,4.53836441040039,376
1,11.3074169158936,426
0,6.30943775177002,235
0,3.3663854598999,427
0,9.21289539337158,228
0,7.66732311248779,381
0,3.9838125705719,436
0,5.7332501411438,511
0,4.52235412597656,391
0,7.2048020362854,269
1,8.74362468719482,312
1,16.8739795684814,214
0,10.1847496032715,209
1,13.8896560668945,169
0,9.21289539337158,228
0,8.77377128601074,416
0,9.74643707275391,272
1,11.3074169158936,426
0,7.2048020362854,269
0,7.2048020362854,269
0,5.7332501411438,511
0,8.31373977661133,475
0,8.60273933410645,354
0,12.8392086029053,200
0,7.15576028823853,447
0,6.76248979568481,487
0,10.7243022918701,335
0,16.8739795684814,214
0,8.43236446380615,321
0,8.43236446380615,321
0,7.97664594650269,359
0,7.45855188369751,310
0,6.98358345031738,385
0,3.9838125705719,436
1,10.7891874313354,331
0,10.9816455841064,264
0,8.45126056671143,264
1,10.407208442688,317
0,8.79019832611084,225
0,3.9838125705719,436
0,3.87453126907349,414
1,10.7891874313354,331
0,6.10326051712036,451
0,5.7332501411438,511
0,8.04958343505859,322
1,10.407208442688,317
0,12.911187171936,187
0,4.52235412597656,391
0,7.03102111816406,416
0,6.25287485122681,321
0,6.76248979568481,487
0,4.52235412597656,391
0,8.71297931671143,362
0,7.2048020362854,269
0,3.87453126907349,414
0,7.97664594650269,359
1,10.7891874313354,331
0,5.90633344650269,351
0,3.3663854598999,427
0,10.8456039428711,216
0,9.63679122924805,295
0,5.56680202484131,1258
0,10.8612394332886,360
0,5.34780216217041,486
0,7.2048020362854,269
1,10.7891874313354,331
1,10.4922189712524,217
0,9.72248935699463,196
0,4.52235412597656,391
0,14.9873876571655,427
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
1,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
1,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,10.2910108566284,912
1,16.848051071167,480
1,16.848051071167,480
1,16.848051071167,480
0,10.2910108566284,912
0,9.52372932434082,413
0,12.0356769561768,1244
0,12.0356769561768,1244
1,17.4546241760254,869
1,17.7097492218018,880
1,17.4546241760254,869
1,17.4546241760254,869
1,15.4872913360596,698
0,12.4239892959595,987
0,13.1246385574341,1107
0,13.1246385574341,1107
0,1.87137508392334,576
0,12.4239892959595,987
1,17.4546241760254,869
0,13.3052186965942,1335
0,12.7195835113525,1349
0,4.26628112792969,820
0,4.26628112792969,820
0,14.0511350631714,1227
0,14.0511350631714,1227
0,14.0511350631714,1227
0,14.0511350631714,1227
1,11.4678440093994,266
0,10.3770418167114,239
0,9.39970874786377,330
0,8.46265602111816,361
0,8.46265602111816,361
0,9.39970874786377,330
0,9.39970874786377,330
0,10.427583694458,345
0,13.4183435440063,228
0,8.46265602111816,361
0,10.427583694458,345
0,10.427583694458,345
1,13.4183435440063,228
0,12.0083751678467,274
0,10.427583694458,345
0,8.9685001373291,434
0,2.65329170227051,527
0,9.79929161071777,384
0,2.88076043128967,439
0,4.60163545608521,469
0,8.45053100585938,394
0,10.4120626449585,416
0,10.245041847229,449
0,9.46758365631104,454
1,9.82250022888184,433
0,8.92889595031738,431
0,8.41788578033447,470
0,5.99812507629395,486
0,5.99812507629395,486
0,5.99812507629395,486
0,8.55692672729492,337
0,5.99812507629395,486
0,8.55692672729492,337
0,5.99812507629395,486
0,8.55692672729492,337
0,5.99812507629395,486
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,5.99812507629395,486
0,5.99812507629395,486
0,5.99812507629395,486
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,5.99812507629395,486
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,16.1019763946533,266
0,15.9025964736938,217
0,5.78356266021729,822
0,5.35052061080933,776
0,6.98652076721191,838
0,6.7720627784729,761
0,6.7720627784729,761
0,6.98652076721191,838
0,5.35052061080933,776
0,5.02797889709473,773
0,6.7720627784729,761
0,5.78356266021729,822
0,5.43467712402344,802
0,5.35052061080933,776
0,5.78356266021729,822
0,5.02797889709473,773
0,6.7720627784729,761
0,6.7720627784729,761
0,7.3875207901001,829
1,14.0511350631714,1227
0,4.12478113174438,668
0,4.12478113174438,668
0,4.12478113174438,668
0,4.73085403442383,642
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.12478113174438,668
0,4.73085403442383,642
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.12478113174438,668
0,7.52083349227905,540
1,16.848051071167,480
0,8.50944805145264,2447
0,4.43479156494141,1153
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.45821857452393,1280
0,9.64310455322266,706
0,6.38497924804688,1211
0,5.73659372329712,1242
0,4.39914608001709,1076
0,6.17321872711182,1042
0,7.01130199432373,1053
0,6.72930192947388,1148
0,6.72930192947388,1148
0,6.9085521697998,1084
0,7.38755226135254,916
0,7.00970840454102,1223
0,8.2028751373291,891
0,12.1756677627563,1100
0,7.85646867752075,1155
0,12.1756677627563,1100
0,7.9201979637146,929
0,4.54431247711182,1104
0,6.89604187011719,1037
1,10.2180624008179,312
0,12.3838539123535,888
0,12.3838539123535,888
1,17.7097492218018,880
1,17.7097492218018,880
0,11.8670101165771,1025
0,11.8670101165771,1025
0,17.4546241760254,869
0,12.7195835113525,1349
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,9.39091682434082,354
0,8.1023645401001,386
0,8.1023645401001,386
0,9.39091682434082,354
0,8.1023645401001,386
0,8.1023645401001,386
0,8.04675006866455,437
0,8.04675006866455,437
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,8.1023645401001,386
0,13.3052186965942,1335
0,10.0919065475464,2024
0,10.0919065475464,2024
0,11.8670101165771,1025
0,12.3838539123535,888
0,12.4239892959595,987
0,11.6415100097656,1037
0,12.0006875991821,990
0,11.6415100097656,1037
0,11.6415100097656,1037
0,11.6415100097656,1037
1,4.43571853637695,424
0,4.43571853637695,424
0,4.43571853637695,424
0,4.43571853637695,424
0,11.6415100097656,1037
1,13.1246385574341,1107
0,4.43571853637695,424
0,12.3838539123535,888
0,12.3838539123535,888
0,12.3838539123535,888
0,12.3838539123535,888
0,12.3838539123535,888
0,12.3838539123535,888
0,11.4565420150757,1582
0,11.4565420150757,1582
0,11.4565420150757,1582
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,13.3052186965942,1335
0,7.40746879577637,211
0,7.56859397888184,196
1,7.13686466217041,216
0,7.56859397888184,196
0,6.25198984146118,268
0,6.25198984146118,268
0,7.40746879577637,211
0,7.13686466217041,216
0,6.25198984146118,268
1,7.40746879577637,211
0,1.01874995231628,720
0,7.13686466217041,216
0,7.13686466217041,216
0,8.8410005569458,443
0,12.1555624008179,357
1,15.0570316314697,250
0,4.34118747711182,734
0,4.27640628814697,736
0,5.57964563369751,1062
0,2.61290621757507,591
1,17.319896697998,394
1,16.9548225402832,457
1,17.8966865539551,848
1,18.1998023986816,686
0,17.319896697998,394
1,18.2300205230713,365
0,-0.333437502384186,490
0,4.6907811164856,665
1,18.1998023986816,686
1,17.7518844604492,381
1,18.1998023986816,686
1,18.1613121032715,672
1,17.9037399291992,552
1,20.96315574646,301
1,16.1067714691162,437
1,19.5726356506348,503
1,18.1998023986816,686
1,18.1998023986816,686
0,20.6258544921875,319
1,17.8246555328369,710
1,17.1131763458252,446
1,17.6180000305176,716
1,17.319896697998,394
1,18.1998023986816,686
1,19.9884166717529,319
1,20.6258544921875,319
1,18.2300205230713,365
1,18.1998023986816,686
1,17.2966766357422,479
1,17.7698535919189,560
1,18.1998023986816,686
1,17.1131763458252,446
0,1.80711472034454,617
0,4.6907811164856,665
0,18.1998023986816,686
1,19.5726356506348,503
1,18.1998023986816,686
1,18.1998023986816,686
1,19.5726356506348,503
1,17.0357913970947,451
1,12.3838539123535,888
0,12.3838539123535,888
0,12.3838539123535,888
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,12.4226770401001,670
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,12.3838539123535,888
0,12.3838539123535,888
0,12.4226770401001,670
1,12.4386873245239,660
0,9.25378131866455,428
0,9.25378131866455,428
0,12.3838539123535,888
0,12.3838539123535,888
0,8.57934379577637,1653
0,8.41319751739502,1846
0,8.41319751739502,1846
0,8.41319751739502,1846
0,8.82008361816406,1660
0,8.82008361816406,1660
0,8.82008361816406,1660
0,8.82008361816406,1660
0,8.57934379577637,1653
0,8.57934379577637,1653
0,8.82008361816406,1660
0,8.82008361816406,1660
0,9.20389556884766,368
0,9.20389556884766,368
0,3.99690628051758,685
0,5.930739402771,821
0,14.0511350631714,1227
0,11.6415100097656,1037
0,3.88980197906494,851
0,5.8443021774292,426
0,4.36073923110962,286
0,3.01230216026306,467
0,1.01874995231628,720
0,14.676944732666,719
0,10.209020614624,453
0,8.92889595031738,431
0,9.53750038146973,415
0,8.91359329223633,385
1,10.209020614624,453
0,8.77731227874756,406
0,1.57637512683868,377
0,9.87843704223633,394
0,7.91243743896484,414
1,15.2588024139404,731
0,15.1184062957764,673
1,16.588249206543,862
1,15.9299478530884,930
1,16.156530380249,906
0,15.5637502670288,405
0,1.32255208492279,462
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,7.92752075195312,1321
0,8.93153095245361,1112
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.93153095245361,1112
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.93153095245361,1112
0,8.4193754196167,1204
0,8.93153095245361,1112
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.4193754196167,1204
0,8.93153095245361,1112
0,8.4193754196167,1204
1,15.0396976470947,414
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,8.55692672729492,337
0,9.53750038146973,415
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.12478113174438,668
0,4.12478113174438,668
0,4.73085403442383,642
0,4.12478113174438,668
0,4.12478113174438,668
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,4.73085403442383,642
0,5.34780216217041,486
0,1.32255208492279,462
0,7.52083349227905,540
0,2.18905210494995,443
0,6.78160429000854,434
0,5.34780216217041,486
0,8.76503086090088,844
0,11.5650939941406,1204
0,6.29004192352295,817
0,16.1196670532227,602
0,16.1196670532227,602
0,-0.297187507152557,697
1,16.1196670532227,602
1,16.6799793243408,446
0,2.78020834922791,691
0,6.17815637588501,1233
0,8.55661487579346,1396
0,11.8002500534058,1076
0,8.46265602111816,361
0,4.49063539505005,438
1,13.0060415267944,255
0,3.87739586830139,438
0,3.54645824432373,741
0,1.01537501811981,618
0,1.01874995231628,720
0,-0.104739628732204,514
1,12.8844060897827,241
0,8.46265602111816,361
0,10.427583694458,345
0,4.64381265640259,1296
0,6.26311445236206,269
0,6.24796867370605,241
0,4.84418773651123,293
0,4.84418773651123,293
0,10.3741664886475,407
0,8.03117752075195,307
0,6.29337501525879,466
0,8.66978073120117,535
0,3.91599988937378,419
0,6.45634365081787,302
0,7.09451055526733,308
0,5.35782289505005,291
0,10.5111150741577,443
0,10.5111150741577,443
0,4.94545841217041,192
0,-1.29716670513153,620
0,0.86950010061264,671
1,9.79929161071777,384
0,-0.564072906970978,654
0,8.80280208587646,847
0,2.26899981498718,429
0,2.26899981498718,429
0,2.26899981498718,429
0,8.16564559936523,479
0,2.26899981498718,429
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,2.01880216598511,550
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,4.06508350372314,477
0,7.55341672897339,291
1,10.4596662521362,382
0,10.4596662521362,382
0,10.4596662521362,382
0,10.4596662521362,382
0,10.4596662521362,382
0,10.4596662521362,382
0,10.4596662521362,382
1,10.4596662521362,382
0,10.4596662521362,382
0,10.4596662521362,382
0,2.26899981498718,429
0,2.26899981498718,429
0,2.26899981498718,429
0,0.864385426044464,539
0,2.26899981498718,429
0,8.02567672729492,456
0,9.49646854400635,908
1,17.7967700958252,191
0,11.9254579544067,438
0,8.33282279968262,237
0,10.1406669616699,548
1,17.0299892425537,277
0,4.86493730545044,564
0,4.86493730545044,564
0,4.86493730545044,564
0,4.86493730545044,564
0,4.64177083969116,578
0,7.50317716598511,752
0,6.90667676925659,631
0,4.86493730545044,564
0,4.45135402679443,590
0,6.55235433578491,587
0,6.28539609909058,715
0,7.03072929382324,652
0,7.03072929382324,652
0,6.15229177474976,631
0,4.86493730545044,564
0,7.1536979675293,748
0,6.96831274032593,663
0,4.45135402679443,590
0,6.96831274032593,663
0,7.03072929382324,652
0,4.26130199432373,549
0,7.03072929382324,652
0,7.03072929382324,652
0,7.03072929382324,652
1,14.2229061126709,917
0,6.96831274032593,663
1,6.96831274032593,663
0,6.96831274032593,663
1,14.2229061126709,917
1,14.2229061126709,917
0,3.60381245613098,480
0,2.33755207061768,506
0,14.2229061126709,917
0,13.4953327178955,258
0,15.905198097229,912
1,13.4953327178955,258
0,2.45538544654846,396
1,11.7380104064941,306
0,11.7380104064941,306
0,1.15624988079071,479
0,10.0447292327881,937
0,7.48184394836426,279
0,10.2987499237061,252
0,15.8804588317871,786
0,9.60787487030029,432
0,4.92152070999146,607
0,3.59539580345154,652
0,15.8080101013184,1210
0,15.8922185897827,1215
1,15.1434268951416,750
0,16.0843238830566,799
0,16.0796241760254,785
0,15.9299478530884,930
0,15.8438234329224,776
1,15.8804588317871,786
0,11.727635383606,255
0,11.0332813262939,209
0,10.6674585342407,254
0,11.0332813262939,209
0,9.83236408233643,213
0,9.38224983215332,237
0,3.97084379196167,800
0,3.97084379196167,800
0,9.1947603225708,304
0,8.77333354949951,342
0,9.33546829223633,299
0,8.77333354949951,342
0,3.92230200767517,797
0,3.90304183959961,799
0,9.55578136444092,456
0,3.97084379196167,800
0,4.334885597229,757
0,4.334885597229,757
0,3.97084379196167,800
0,4.334885597229,757
0,4.58608341217041,752
0,4.334885597229,757
0,4.58608341217041,752
0,9.89595794677734,2306
0,15.905198097229,912
0,13.3872709274292,1524
0,4.37359380722046,480
0,4.37359380722046,480
0,15.9299478530884,930
0,15.9299478530884,930
0,16.1108016967773,1156
1,15.0634269714355,1066
0,14.5887184143066,1064
0,15.188572883606,908
0,15.188572883606,908
0,15.1385831832886,909
0,15.188572883606,908
1,15.1385831832886,909
0,15.188572883606,908
1,15.188572883606,908
1,15.188572883606,908
0,15.188572883606,908
0,15.188572883606,908
0,8.01862525939941,364
0,14.0016460418701,524
1,15.8264579772949,320
0,12.6992292404175,1005
0,12.5286769866943,408
0,6.64801025390625,532
0,8.8410005569458,443
0,8.48994827270508,424
0,9.25378131866455,428
0,9.25378131866455,428
0,9.25378131866455,428
0,8.41848945617676,453
0,8.41848945617676,453
0,8.41848945617676,453
0,9.07552051544189,398
1,8.41848945617676,453
0,8.41848945617676,453
0,7.91243743896484,414
0,8.41848945617676,453
0,2.88076043128967,439
0,0.799406230449677,499
0,1.43723952770233,368
0,1.43723952770233,368
0,1.82687497138977,353
0,1.43723952770233,368
0,5.23353147506714,294
0,2.33224987983704,535
0,5.66101026535034,386
0,2.33224987983704,535
0,1.82687497138977,353
0,1.82687497138977,353
0,1.82687497138977,353
0,1.82687497138977,353
0,1.82687497138977,353
0,1.82687497138977,353
0,1.82687497138977,353
0,5.23353147506714,294
0,5.23353147506714,294
0,1.82687497138977,353
0,1.82687497138977,353
0,-0.862406253814697,534
0,1.82687497138977,353
0,1.82687497138977,353
0,1.82687497138977,353
0,5.23353147506714,294
0,1.82687497138977,353
0,5.23353147506714,294
0,5.23353147506714,294
0,5.23353147506714,294
0,5.23353147506714,294
0,5.23353147506714,294
0,5.23353147506714,294
0,5.23353147506714,294
0,1.82687497138977,353
0,1.82687497138977,353
0,5.23353147506714,294
0,5.23353147506714,294
0,1.82687497138977,353
0,5.23353147506714,294
0,5.23353147506714,294
0,2.74945831298828,457
0,2.74945831298828,457
0,2.74945831298828,457
0,5.66101026535034,386
0,3.77871870994568,533
0,3.77871870994568,533
0,3.77871870994568,533
0,3.77871870994568,533
0,3.77871870994568,533
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,5.23353147506714,294
0,5.23353147506714,294
0,5.23353147506714,294
0,2.74945831298828,457
0,2.74945831298828,457
0,2.74945831298828,457
0,4.06508350372314,477
0,5.66101026535034,386
0,5.66101026535034,386
0,5.66101026535034,386
0,3.77871870994568,533
0,3.77871870994568,533
0,5.02908325195312,406
0,2.24348950386047,561
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,5.02908325195312,406
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,4.06508350372314,477
0,3.77871870994568,533
0,5.66101026535034,386
0,5.09233331680298,426
0,3.77871870994568,533
0,5.02908325195312,406
0,5.66101026535034,386
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,2.24348950386047,561
0,5.02908325195312,406
0,3.77871870994568,533
0,5.02908325195312,406
0,5.02908325195312,406
0,2.24348950386047,561
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,5.02908325195312,406
0,2.24348950386047,561
0,2.24348950386047,561
0,5.02908325195312,406
0,2.24348950386047,561
0,5.02908325195312,406
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,4.12019777297974,431
0,2.24348950386047,561
0,4.12019777297974,431
0,4.12019777297974,431
0,4.12019777297974,431
0,2.24348950386047,561
0,2.01880216598511,550
0,2.01880216598511,550
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.24348950386047,561
0,2.01880216598511,550
